,resultId,driverId,grid,positionOrder,points,fastestLap,fastestLapTime,fastestLapSpeed,statusId,surname,status,year,grandPrix,constructor,nationality
1963,23032,807,5,6,8.0,74.0,01:19.2,151.62,1,HÌ_lkenberg,Finished,2016,Monaco Grand Prix,Force India,Indian
1964,23029,815,7,3,15.0,64.0,01:18.4,153.139,1,PÌ©rez,Finished,2016,Monaco Grand Prix,Force India,Indian
1965,23079,807,12,9,2.0,37.0,01:48.0,200.077,1,HÌ_lkenberg,Finished,2016,European Grand Prix,Force India,Indian
1966,23073,815,7,3,15.0,45.0,01:47.0,201.988,1,PÌ©rez,Finished,2016,European Grand Prix,Force India,Indian
1967,23121,807,8,7,6.0,51.0,01:37.6,217.25,1,HÌ_lkenberg,Finished,2016,British Grand Prix,Force India,Indian
1968,23120,815,10,6,8.0,35.0,01:37.9,216.625,1,PÌ©rez,Finished,2016,British Grand Prix,Force India,Indian
1969,23165,807,8,7,6.0,46.0,01:20.1,205.686,1,HÌ_lkenberg,Finished,2016,German Grand Prix,Force India,Indian
1970,23184,807,7,4,12.0,41.0,01:53.5,222.094,1,HÌ_lkenberg,Finished,2016,Belgian Grand Prix,Force India,Indian
1971,23185,815,6,5,10.0,34.0,01:53.4,222.321,1,PÌ©rez,Finished,2016,Belgian Grand Prix,Force India,Indian
1972,23212,807,9,10,1.0,40.0,01:27.0,239.837,1,HÌ_lkenberg,Finished,2016,Italian Grand Prix,Force India,Indian
1973,23210,815,8,8,4.0,40.0,01:26.9,239.93,1,PÌ©rez,Finished,2016,Italian Grand Prix,Force India,Indian
1974,23232,815,17,8,4.0,34.0,01:51.5,163.508,1,PÌ©rez,Finished,2016,Singapore Grand Prix,Force India,Indian
1975,23276,807,9,8,4.0,39.0,01:37.4,214.74,1,HÌ_lkenberg,Finished,2016,Japanese Grand Prix,Force India,Indian
1976,23275,815,5,7,6.0,31.0,01:36.8,216.061,1,PÌ©rez,Finished,2016,Japanese Grand Prix,Force India,Indian
1977,23319,807,5,7,6.0,50.0,01:23.3,186.034,1,HÌ_lkenberg,Finished,2016,Mexican Grand Prix,Force India,Indian
1978,23322,815,12,10,1.0,62.0,01:23.6,185.324,1,PÌ©rez,Finished,2016,Mexican Grand Prix,Force India,Indian
1979,23341,807,8,7,6.0,69.0,01:26.7,178.862,1,HÌ_lkenberg,Finished,2016,Brazilian Grand Prix,Force India,Indian
1980,23338,815,9,4,12.0,41.0,01:27.1,178.113,1,PÌ©rez,Finished,2016,Brazilian Grand Prix,Force India,Indian
1981,23363,807,7,7,6.0,31.0,01:45.9,188.717,1,HÌ_lkenberg,Finished,2016,Abu Dhabi Grand Prix,Force India,Indian
1982,23364,815,8,8,4.0,30.0,01:45.2,189.972,1,PÌ©rez,Finished,2016,Abu Dhabi Grand Prix,Force India,Indian
1983,23425,815,18,7,6.0,39.0,01:34.6,205.933,1,PÌ©rez,Finished,2017,Bahrain Grand Prix,Force India,Indian
1984,23428,839,14,10,1.0,39.0,01:35.2,204.7,1,Ocon,Finished,2017,Bahrain Grand Prix,Force India,Indian
1985,23444,815,9,6,8.0,51.0,01:38.7,213.385,1,PÌ©rez,Finished,2017,Russian Grand Prix,Force India,Indian
1986,23445,839,10,7,6.0,50.0,01:38.7,213.203,1,Ocon,Finished,2017,Russian Grand Prix,Force India,Indian
1987,23491,815,7,13,0.0,76.0,01:14.8,160.561,1,PÌ©rez,Finished,2017,Monaco Grand Prix,Force India,Indian
1988,23490,839,15,12,0.0,52.0,01:16.5,157.072,1,Ocon,Finished,2017,Monaco Grand Prix,Force India,Indian
1989,23503,815,8,5,10.0,62.0,01:16.4,205.58,1,PÌ©rez,Finished,2017,Canadian Grand Prix,Force India,Indian
1990,23504,839,9,6,8.0,68.0,01:16.2,205.904,1,Ocon,Finished,2017,Canadian Grand Prix,Force India,Indian
1991,23524,839,7,6,8.0,39.0,01:45.6,204.581,1,Ocon,Finished,2017,Azerbaijan Grand Prix,Force India,Indian
1992,23610,839,9,9,2.0,37.0,01:49.7,229.804,1,Ocon,Finished,2017,Belgian Grand Prix,Force India,Indian
1993,23630,815,10,9,2.0,48.0,01:25.0,245.442,1,PÌ©rez,Finished,2017,Italian Grand Prix,Force India,Indian
1994,23627,839,3,6,8.0,53.0,01:25.1,243.482,1,Ocon,Finished,2017,Italian Grand Prix,Force India,Indian
1995,23646,815,12,5,10.0,52.0,01:46.7,170.84,1,PÌ©rez,Finished,2017,Singapore Grand Prix,Force India,Indian
1996,23651,839,14,10,1.0,52.0,01:47.7,169.339,1,Ocon,Finished,2017,Singapore Grand Prix,Force India,Indian
1997,23667,815,9,6,8.0,32.0,01:35.6,208.751,1,PÌ©rez,Finished,2017,Malaysian Grand Prix,Force India,Indian
1998,23688,815,7,7,6.0,23.0,01:34.7,220.649,1,PÌ©rez,Finished,2017,Japanese Grand Prix,Force India,Indian
1999,23687,839,5,6,8.0,50.0,01:34.8,220.419,1,Ocon,Finished,2017,Japanese Grand Prix,Force India,Indian
2000,23707,839,6,6,8.0,53.0,01:40.5,197.482,1,Ocon,Finished,2017,United States Grand Prix,Force India,Indian
2001,23750,815,5,9,2.0,61.0,01:13.1,212.347,1,PÌ©rez,Finished,2017,Brazilian Grand Prix,Force India,Indian
2002,23768,815,8,7,6.0,52.0,01:42.7,194.708,1,PÌ©rez,Finished,2017,Abu Dhabi Grand Prix,Force India,Indian
2003,23769,839,9,8,4.0,47.0,01:42.6,01:42.6,1,Ocon,Finished,2017,Abu Dhabi Grand Prix,Force India,Indian
2004,7562,16,16,9,0.0,43.0,01:28.9,214.64,1,Sutil,Finished,2009,Australian Grand Prix,Force India,Indian
2005,7564,21,15,11,0.0,51.0,01:29.0,214.491,1,Fisichella,Finished,2009,Australian Grand Prix,Force India,Indian
2006,7728,16,7,15,0.0,43.0,01:35.4,194.333,1,Sutil,Finished,2009,German Grand Prix,Force India,Indian
2007,7724,21,18,11,0.0,54.0,01:35.3,194.465,1,Fisichella,Finished,2009,German Grand Prix,Force India,Indian
2008,7784,16,11,11,0.0,42.0,01:47.9,233.771,1,Sutil,Finished,2009,Belgian Grand Prix,Force India,Indian
2009,7775,21,1,2,8.0,43.0,01:47.7,234.036,1,Fisichella,Finished,2009,Belgian Grand Prix,Force India,Indian
2010,7797,16,2,4,5.0,36.0,01:24.7,246.106,1,Sutil,Finished,2009,Italian Grand Prix,Force India,Indian
2011,16081,24,16,15,0.0,54.0,01:41.3,197.422,1,Liuzzi,Finished,2009,Abu Dhabi Grand Prix,Force India,Indian
2012,7662,21,13,9,0.0,74.0,01:16.4,157.343,1,Fisichella,Finished,2009,Monaco Grand Prix,Force India,Indian
2013,7703,21,16,10,0.0,20.0,01:21.8,226.226,1,Fisichella,Finished,2009,British Grand Prix,Force India,Indian
2014,20646,24,19,12,0.0,51.0,01:25.1,245.056,1,Liuzzi,Finished,2010,Italian Grand Prix,Force India,Indian
2015,20667,16,15,9,2.0,45.0,01:52.5,162.374,1,Sutil,Finished,2010,Singapore Grand Prix,Force India,Indian
2016,21046,16,15,7,6.0,33.0,01:52.6,223.946,1,Sutil,Finished,2011,Belgian Grand Prix,Force India,Indian
2017,21050,814,17,11,0.0,32.0,01:53.2,222.696,1,di Resta,Finished,2011,Belgian Grand Prix,Force India,Indian
2018,21404,807,8,5,10.0,40.0,01:44.2,187.174,1,HÌ_lkenberg,Finished,2012,European Grand Prix,Force India,Indian
2019,21406,814,10,7,6.0,45.0,01:44.1,187.398,1,di Resta,Finished,2012,European Grand Prix,Force India,Indian
2020,21456,807,4,9,2.0,56.0,01:19.4,207.458,1,HÌ_lkenberg,Finished,2012,German Grand Prix,Force India,Indian
2021,21458,814,9,11,0.0,67.0,01:19.7,206.56,1,di Resta,Finished,2012,German Grand Prix,Force India,Indian
2022,21499,807,11,4,12.0,40.0,01:53.8,221.645,1,HÌ_lkenberg,Finished,2012,Belgian Grand Prix,Force India,Indian
2023,21505,814,9,10,1.0,28.0,01:54.6,220.093,1,di Resta,Finished,2012,Belgian Grand Prix,Force India,Indian
2024,21557,807,11,14,0.0,52.0,01:51.0,164.48,1,HÌ_lkenberg,Finished,2012,Singapore Grand Prix,Force India,Indian
2025,21547,814,6,4,12.0,54.0,01:52.9,161.716,1,di Resta,Finished,2012,Singapore Grand Prix,Force India,Indian
2026,21806,814,10,7,6.0,55.0,01:26.8,193.117,1,di Resta,Finished,2013,Spanish Grand Prix,Force India,Indian
2027,22030,814,12,11,0.0,41.0,01:37.4,214.617,1,di Resta,Finished,2013,Japanese Grand Prix,Force India,Indian
2028,22135,807,7,6,8.0,56.0,01:32.6,206.235,1,HÌ_lkenberg,Finished,2014,Australian Grand Prix,Force India,Indian
2029,22139,815,16,10,1.0,38.0,01:32.6,206.088,1,PÌ©rez,Finished,2014,Australian Grand Prix,Force India,Indian
2030,22266,807,11,5,10.0,64.0,01:18.9,198.89,1,HÌ_lkenberg,Finished,2014,Canadian Grand Prix,Force India,Indian
2031,22382,807,18,10,1.0,40.0,01:53.6,221.934,1,HÌ_lkenberg,Finished,2014,Belgian Grand Prix,Force India,Indian
2032,22380,815,13,8,4.0,28.0,01:54.5,220.151,1,PÌ©rez,Finished,2014,Belgian Grand Prix,Force India,Indian
2033,22782,815,13,7,6.0,44.0,01:52.0,162.847,1,PÌ©rez,Finished,2015,Singapore Grand Prix,Force India,Indian
2034,23254,807,8,8,4.0,43.0,01:37.8,204.051,1,HÌ_lkenberg,Finished,2016,Malaysian Grand Prix,Force India,Indian
2035,23252,815,7,6,8.0,51.0,01:39.3,200.898,1,PÌ©rez,Finished,2016,Malaysian Grand Prix,Force India,Indian
2036,20425,16,11,7,6.0,65.0,01:25.8,195.212,1,Sutil,Finished,2010,Spanish Grand Prix,Force India,Indian
2037,21648,814,12,9,2.0,53.0,01:45.6,189.31,1,di Resta,Finished,2012,Abu Dhabi Grand Prix,Force India,Indian
2038,21692,807,6,5,10.0,38.0,01:18.2,198.342,1,HÌ_lkenberg,Finished,2012,Brazilian Grand Prix,Force India,Indian
2039,23011,815,9,7,6.0,37.0,01:29.8,186.612,1,PÌ©rez,Finished,2016,Spanish Grand Prix,Force India,Indian
2040,484,11,11,6,3.0,47.0,01:18.0,201.186,1,Sato,Finished,2007,Canadian Grand Prix,Super Aguri,Japanese
2041,489,19,17,11,0.0,36.0,01:18.8,199.284,1,Davidson,Finished,2007,Canadian Grand Prix,Super Aguri,Japanese
2042,684,16,20,8,1.0,54.0,01:31.9,178.763,1,Sutil,Finished,2007,Japanese Grand Prix,Spyker,Dutch
2043,7574,18,1,1,5.0,18.0,01:36.6,206.483,1,Button,Finished,2009,Malaysian Grand Prix,Brawn,British
2044,7578,22,8,5,2.0,17.0,01:37.5,204.698,1,Barrichello,Finished,2009,Malaysian Grand Prix,Brawn,British
2045,7596,18,5,3,6.0,44.0,01:53.5,172.825,1,Button,Finished,2009,Chinese Grand Prix,Brawn,British
2046,7597,22,4,4,5.0,42.0,01:52.6,174.289,1,Barrichello,Finished,2009,Chinese Grand Prix,Brawn,British
2047,7614,18,4,1,10.0,11.0,01:34.6,205.979,1,Button,Finished,2009,Bahrain Grand Prix,Brawn,British
2048,7618,22,6,5,4.0,25.0,01:34.9,205.3,1,Barrichello,Finished,2009,Bahrain Grand Prix,Brawn,British
2049,7674,18,2,1,10.0,40.0,01:27.6,219.422,1,Button,Finished,2009,Turkish Grand Prix,Brawn,British
2050,7740,18,8,7,2.0,57.0,01:22.7,190.694,1,Button,Finished,2009,Hungarian Grand Prix,Brawn,British
2051,7743,22,12,10,0.0,55.0,01:23.0,189.964,1,Barrichello,Finished,2009,Hungarian Grand Prix,Brawn,British
2052,7760,18,5,7,2.0,46.0,01:38.9,197.305,1,Button,Finished,2009,European Grand Prix,Brawn,British
2053,7754,22,3,1,10.0,39.0,01:39.0,197.074,1,Barrichello,Finished,2009,European Grand Prix,Brawn,British
2054,7818,18,11,5,4.0,54.0,01:48.4,168.524,1,Button,Finished,2009,Singapore Grand Prix,Brawn,British
2055,7819,22,9,6,3.0,50.0,01:48.6,168.168,1,Barrichello,Finished,2009,Singapore Grand Prix,Brawn,British
2056,7841,18,10,8,1.0,42.0,01:33.3,224.182,1,Button,Finished,2009,Japanese Grand Prix,Brawn,British
2057,7840,22,6,7,2.0,17.0,01:33.9,222.608,1,Barrichello,Finished,2009,Japanese Grand Prix,Brawn,British
2058,7858,18,14,5,4.0,46.0,01:14.4,208.631,1,Button,Finished,2009,Brazilian Grand Prix,Brawn,British
2059,7861,22,1,8,1.0,20.0,01:14.0,209.768,1,Barrichello,Finished,2009,Brazilian Grand Prix,Brawn,British
2060,7554,18,1,1,10.0,17.0,01:28.0,216.891,1,Button,Finished,2009,Australian Grand Prix,Brawn,British
2061,7555,22,2,2,8.0,43.0,01:29.1,214.344,1,Barrichello,Finished,2009,Australian Grand Prix,Brawn,British
2062,7634,18,1,1,10.0,17.0,01:22.9,202.149,1,Button,Finished,2009,Spanish Grand Prix,Brawn,British
2063,7635,22,3,2,8.0,28.0,01:22.8,202.484,1,Barrichello,Finished,2009,Spanish Grand Prix,Brawn,British
2064,7718,18,3,5,4.0,53.0,01:34.3,196.63,1,Button,Finished,2009,German Grand Prix,Brawn,British
2065,7719,22,2,6,3.0,54.0,01:34.7,195.749,1,Barrichello,Finished,2009,German Grand Prix,Brawn,British
2066,7780,22,4,7,2.0,37.0,01:48.3,232.912,1,Barrichello,Finished,2009,Belgian Grand Prix,Brawn,British
2067,7795,18,6,2,8.0,46.0,01:24.9,245.538,1,Button,Finished,2009,Italian Grand Prix,Brawn,British
2068,7794,22,5,1,10.0,48.0,01:25.0,245.445,1,Barrichello,Finished,2009,Italian Grand Prix,Brawn,British
2069,16069,18,5,3,6.0,49.0,01:40.6,198.668,1,Button,Finished,2009,Abu Dhabi Grand Prix,Brawn,British
2070,16070,22,4,4,5.0,54.0,01:40.4,199.05,1,Barrichello,Finished,2009,Abu Dhabi Grand Prix,Brawn,British
2071,7654,18,1,1,10.0,49.0,01:15.2,159.914,1,Button,Finished,2009,Monaco Grand Prix,Brawn,British
2072,7655,22,3,2,8.0,46.0,01:15.7,158.868,1,Barrichello,Finished,2009,Monaco Grand Prix,Brawn,British
2073,7699,18,6,6,3.0,54.0,01:21.2,227.956,1,Button,Finished,2009,British Grand Prix,Brawn,British
2074,7696,22,2,3,6.0,18.0,01:21.4,227.285,1,Barrichello,Finished,2009,British Grand Prix,Brawn,British
2075,20327,3,5,5,10.0,45.0,02:00.2,188.599,1,Rosberg,Finished,2010,Bahrain Grand Prix,Mercedes,German
2076,20328,30,7,6,8.0,45.0,02:00.2,188.649,1,Schumacher,Finished,2010,Bahrain Grand Prix,Mercedes,German
2077,20351,3,6,5,10.0,53.0,01:28.5,215.742,1,Rosberg,Finished,2010,Australian Grand Prix,Mercedes,German
2078,20356,30,7,10,1.0,58.0,01:29.2,214.058,1,Schumacher,Finished,2010,Australian Grand Prix,Mercedes,German
2079,20373,3,2,3,15.0,53.0,01:38.1,203.352,1,Rosberg,Finished,2010,Malaysian Grand Prix,Mercedes,German
2080,20397,3,4,3,15.0,14.0,01:43.2,190.068,1,Rosberg,Finished,2010,Chinese Grand Prix,Mercedes,German
2081,20404,30,9,10,1.0,14.0,01:44.3,188.149,1,Schumacher,Finished,2010,Chinese Grand Prix,Mercedes,German
2082,20449,3,6,7,6.0,65.0,01:16.0,158.295,1,Rosberg,Finished,2010,Monaco Grand Prix,Mercedes,German
2083,20454,30,7,12,0.0,71.0,01:15.6,159.089,1,Schumacher,Finished,2010,Monaco Grand Prix,Mercedes,German
2084,20471,3,6,5,10.0,52.0,01:30.0,213.574,1,Rosberg,Finished,2010,Turkish Grand Prix,Mercedes,German
2085,20470,30,5,4,12.0,53.0,01:29.8,213.971,1,Schumacher,Finished,2010,Turkish Grand Prix,Mercedes,German
2086,20496,3,10,6,8.0,68.0,01:17.8,201.711,1,Rosberg,Finished,2010,Canadian Grand Prix,Mercedes,German
2087,20524,3,12,10,1.0,57.0,01:39.9,195.322,1,Rosberg,Finished,2010,European Grand Prix,Mercedes,German
2088,20529,30,15,15,0.0,53.0,01:39.0,197.118,1,Schumacher,Finished,2010,European Grand Prix,Mercedes,German
2089,20541,3,5,3,15.0,50.0,01:33.0,228.156,1,Rosberg,Finished,2010,British Grand Prix,Mercedes,German
2090,20547,30,10,9,2.0,47.0,01:34.2,225.203,1,Schumacher,Finished,2010,British Grand Prix,Mercedes,German
2091,20616,3,14,6,8.0,31.0,01:51.7,225.757,1,Rosberg,Finished,2010,Belgian Grand Prix,Mercedes,German
2092,20617,30,21,7,6.0,32.0,01:51.9,225.301,1,Schumacher,Finished,2010,Belgian Grand Prix,Mercedes,German
2093,20688,30,10,6,8.0,52.0,01:34.9,220.395,1,Schumacher,Finished,2010,Japanese Grand Prix,Mercedes,German
2094,20710,30,9,4,12.0,43.0,01:51.8,180.748,1,Schumacher,Finished,2010,Korean Grand Prix,Mercedes,German
2095,20736,3,13,6,8.0,65.0,01:14.2,209.107,1,Rosberg,Finished,2010,Brazilian Grand Prix,Mercedes,German
2096,20737,30,8,7,6.0,71.0,01:15.2,206.229,1,Schumacher,Finished,2010,Brazilian Grand Prix,Mercedes,German
2097,20758,3,9,4,12.0,52.0,01:41.7,196.58,1,Rosberg,Finished,2010,Abu Dhabi Grand Prix,Mercedes,German
2098,20809,30,11,9,2.0,45.0,01:42.5,194.698,1,Schumacher,Finished,2011,Malaysian Grand Prix,Mercedes,German
2099,20853,3,3,5,10.0,47.0,01:30.6,212.169,1,Rosberg,Finished,2011,Turkish Grand Prix,Mercedes,German
2100,20860,30,8,12,0.0,47.0,01:31.2,210.819,1,Schumacher,Finished,2011,Turkish Grand Prix,Mercedes,German
2101,20950,3,7,7,6.0,53.0,01:43.6,188.215,1,Rosberg,Finished,2011,European Grand Prix,Mercedes,German
2102,20973,3,9,6,8.0,32.0,01:37.1,218.47,1,Rosberg,Finished,2011,British Grand Prix,Mercedes,German
2103,20976,30,13,9,2.0,34.0,01:37.0,218.558,1,Schumacher,Finished,2011,British Grand Prix,Mercedes,German
2104,21068,30,8,5,10.0,46.0,01:27.4,238.607,1,Schumacher,Finished,2011,Italian Grand Prix,Mercedes,German
2105,21121,3,23,10,1.0,50.0,01:36.6,216.378,1,Rosberg,Finished,2011,Japanese Grand Prix,Mercedes,German
2106,21117,30,8,6,8.0,53.0,01:37.9,213.501,1,Schumacher,Finished,2011,Japanese Grand Prix,Mercedes,German
2107,21143,3,7,8,4.0,49.0,01:41.8,198.624,1,Rosberg,Finished,2011,Korean Grand Prix,Mercedes,German
2108,21165,3,7,6,8.0,59.0,01:28.6,208.239,1,Rosberg,Finished,2011,Indian Grand Prix,Mercedes,German
2109,21164,30,11,5,10.0,48.0,01:28.5,208.359,1,Schumacher,Finished,2011,Indian Grand Prix,Mercedes,German
2110,21189,3,7,6,8.0,55.0,01:44.0,192.266,1,Rosberg,Finished,2011,Abu Dhabi Grand Prix,Mercedes,German
2111,21190,30,8,7,6.0,48.0,01:44.9,190.575,1,Schumacher,Finished,2011,Abu Dhabi Grand Prix,Mercedes,German
2112,21243,3,7,12,0.0,53.0,01:30.9,209.948,1,Rosberg,Finished,2012,Australian Grand Prix,Mercedes,German
2113,21268,3,7,13,0.0,51.0,01:41.9,195.898,1,Rosberg,Finished,2012,Malaysian Grand Prix,Mercedes,German
2114,21265,30,3,10,1.0,53.0,01:41.8,196.096,1,Schumacher,Finished,2012,Malaysian Grand Prix,Mercedes,German
2115,21280,3,1,1,25.0,40.0,01:41.0,194.356,1,Rosberg,Finished,2012,Chinese Grand Prix,Mercedes,German
2116,21308,3,5,5,10.0,41.0,01:38.1,198.646,1,Rosberg,Finished,2012,Bahrain Grand Prix,Mercedes,German
2117,21313,30,22,10,1.0,39.0,01:38.1,198.548,1,Schumacher,Finished,2012,Bahrain Grand Prix,Mercedes,German
2118,21334,3,6,7,6.0,45.0,01:28.1,190.107,1,Rosberg,Finished,2012,Spanish Grand Prix,Mercedes,German
2119,21353,3,2,2,18.0,46.0,01:19.0,152.246,1,Rosberg,Finished,2012,Monaco Grand Prix,Mercedes,German
2120,21381,3,5,6,8.0,67.0,01:17.1,203.732,1,Rosberg,Finished,2012,Canadian Grand Prix,Mercedes,German
2121,21438,3,11,15,0.0,49.0,01:35.7,221.489,1,Rosberg,Finished,2012,British Grand Prix,Mercedes,German
2122,21430,30,3,7,6.0,52.0,01:35.2,222.789,1,Schumacher,Finished,2012,British Grand Prix,Mercedes,German
2123,21481,3,13,10,1.0,58.0,01:25.8,183.753,1,Rosberg,Finished,2012,Hungarian Grand Prix,Mercedes,German
2124,21526,3,6,7,6.0,53.0,01:27.2,239.053,1,Rosberg,Finished,2012,Italian Grand Prix,Mercedes,German
2125,21525,30,4,6,8.0,51.0,01:27.7,237.748,1,Schumacher,Finished,2012,Italian Grand Prix,Mercedes,German
2126,21578,30,23,11,0.0,43.0,01:36.9,215.646,1,Schumacher,Finished,2012,Japanese Grand Prix,Mercedes,German
2127,21604,30,10,13,0.0,49.0,01:43.2,195.902,1,Schumacher,Finished,2012,Korean Grand Prix,Mercedes,German
2128,21626,3,10,11,0.0,59.0,01:29.5,206.163,1,Rosberg,Finished,2012,Indian Grand Prix,Mercedes,German
2129,21676,3,17,13,0.0,51.0,01:40.4,197.622,1,Rosberg,Finished,2012,United States Grand Prix,Mercedes,German
2130,21716,1,3,5,10.0,45.0,01:29.8,212.689,1,Hamilton,Finished,2013,Australian Grand Prix,Mercedes,German
2131,21736,1,4,3,15.0,32.0,01:41.0,197.57,1,Hamilton,Finished,2013,Malaysian Grand Prix,Mercedes,German
2132,21737,3,6,4,12.0,44.0,01:40.8,198.052,1,Rosberg,Finished,2013,Malaysian Grand Prix,Mercedes,German
2133,21758,1,1,3,15.0,50.0,01:40.0,196.273,1,Hamilton,Finished,2013,Chinese Grand Prix,Mercedes,German
2134,21782,1,9,5,10.0,48.0,01:38.2,198.395,1,Hamilton,Finished,2013,Bahrain Grand Prix,Mercedes,German
2135,21786,3,1,9,2.0,48.0,01:37.6,199.647,1,Rosberg,Finished,2013,Bahrain Grand Prix,Mercedes,German
2136,21825,1,2,4,12.0,76.0,01:18.1,153.891,1,Hamilton,Finished,2013,Monaco Grand Prix,Mercedes,German
2137,21822,3,1,1,25.0,74.0,01:18.3,153.51,1,Rosberg,Finished,2013,Monaco Grand Prix,Mercedes,German
2138,21846,1,2,3,15.0,69.0,01:16.4,205.615,1,Hamilton,Finished,2013,Canadian Grand Prix,Mercedes,German
2139,21848,3,4,5,10.0,70.0,01:16.5,205.132,1,Rosberg,Finished,2013,Canadian Grand Prix,Mercedes,German
2140,21869,1,1,4,12.0,51.0,01:34.2,225.231,1,Hamilton,Finished,2013,British Grand Prix,Mercedes,German
2141,21866,3,2,1,25.0,50.0,01:33.5,226.744,1,Rosberg,Finished,2013,British Grand Prix,Mercedes,German
2142,21892,1,1,5,10.0,57.0,01:34.2,196.83,1,Hamilton,Finished,2013,German Grand Prix,Mercedes,German
2143,21896,3,11,9,2.0,55.0,01:34.2,196.778,1,Rosberg,Finished,2013,German Grand Prix,Mercedes,German
2144,21910,1,1,1,25.0,69.0,01:24.6,186.322,1,Hamilton,Finished,2013,Hungarian Grand Prix,Mercedes,German
2145,21934,1,1,3,15.0,39.0,01:51.6,225.943,1,Hamilton,Finished,2013,Belgian Grand Prix,Mercedes,German
2146,21935,3,4,4,12.0,39.0,01:51.6,225.971,1,Rosberg,Finished,2013,Belgian Grand Prix,Mercedes,German
2147,21962,1,12,9,2.0,51.0,01:25.8,242.924,1,Hamilton,Finished,2013,Italian Grand Prix,Mercedes,German
2148,21959,3,6,6,8.0,50.0,01:26.5,241.095,1,Rosberg,Finished,2013,Italian Grand Prix,Mercedes,German
2149,21980,1,5,5,10.0,59.0,01:49.9,165.89,1,Hamilton,Finished,2013,Singapore Grand Prix,Mercedes,German
2150,21979,3,2,4,12.0,51.0,01:50.4,165.233,1,Rosberg,Finished,2013,Singapore Grand Prix,Mercedes,German
2151,22002,1,2,5,10.0,53.0,01:42.5,197.134,1,Hamilton,Finished,2013,Korean Grand Prix,Mercedes,German
2152,22004,3,4,7,6.0,54.0,01:42.5,197.265,1,Rosberg,Finished,2013,Korean Grand Prix,Mercedes,German
2153,22047,1,3,6,8.0,53.0,01:29.1,207.182,1,Hamilton,Finished,2013,Indian Grand Prix,Mercedes,German
2154,22043,3,2,2,18.0,49.0,01:28.8,207.732,1,Rosberg,Finished,2013,Indian Grand Prix,Mercedes,German
2155,22070,1,4,7,6.0,47.0,01:45.5,189.586,1,Hamilton,Finished,2013,Abu Dhabi Grand Prix,Mercedes,German
2156,22066,3,3,3,15.0,51.0,01:44.5,191.41,1,Rosberg,Finished,2013,Abu Dhabi Grand Prix,Mercedes,German
2157,22089,1,5,4,12.0,50.0,01:40.8,196.857,1,Hamilton,Finished,2013,United States Grand Prix,Mercedes,German
2158,22094,3,12,9,2.0,51.0,01:41.1,196.244,1,Rosberg,Finished,2013,United States Grand Prix,Mercedes,German
2159,22116,1,5,9,2.0,51.0,01:16.7,202.268,1,Hamilton,Finished,2013,Brazilian Grand Prix,Mercedes,German
2160,22112,3,2,5,10.0,60.0,01:16.4,202.93,1,Rosberg,Finished,2013,Brazilian Grand Prix,Mercedes,German
2161,22152,1,1,1,25.0,53.0,01:43.1,193.611,1,Hamilton,Finished,2014,Malaysian Grand Prix,Mercedes,German
2162,22153,3,3,2,18.0,55.0,01:44.0,191.946,1,Rosberg,Finished,2014,Malaysian Grand Prix,Mercedes,German
2163,22174,1,2,1,25.0,49.0,01:37.1,200.634,1,Hamilton,Finished,2014,Bahrain Grand Prix,Mercedes,German
2164,22175,3,1,2,18.0,49.0,01:37.0,200.816,1,Rosberg,Finished,2014,Bahrain Grand Prix,Mercedes,German
2165,22196,1,1,1,25.0,42.0,01:41.2,193.916,1,Hamilton,Finished,2014,Chinese Grand Prix,Mercedes,German
2166,22197,3,4,2,18.0,39.0,01:40.4,195.45,1,Rosberg,Finished,2014,Chinese Grand Prix,Mercedes,German
2167,22218,1,1,1,25.0,54.0,01:29.5,187.275,1,Hamilton,Finished,2014,Spanish Grand Prix,Mercedes,German
2168,22219,3,2,2,18.0,51.0,01:29.2,187.794,1,Rosberg,Finished,2014,Spanish Grand Prix,Mercedes,German
2169,22241,1,2,2,18.0,34.0,01:19.4,151.51,1,Hamilton,Finished,2014,Monaco Grand Prix,Mercedes,German
2170,22240,3,1,1,25.0,33.0,01:19.4,151.388,1,Rosberg,Finished,2014,Monaco Grand Prix,Mercedes,German
2171,22285,1,9,2,18.0,41.0,01:12.2,215.65,1,Hamilton,Finished,2014,Austrian Grand Prix,Mercedes,German
2172,22284,3,3,1,25.0,50.0,01:12.6,214.518,1,Rosberg,Finished,2014,Austrian Grand Prix,Mercedes,German
2173,22306,1,6,1,25.0,26.0,01:37.2,218.239,1,Hamilton,Finished,2014,British Grand Prix,Mercedes,German
2174,22330,1,20,3,15.0,53.0,01:19.9,206.066,1,Hamilton,Finished,2014,German Grand Prix,Mercedes,German
2175,22328,3,1,1,25.0,67.0,01:21.3,202.543,1,Rosberg,Finished,2014,German Grand Prix,Mercedes,German
2176,22352,1,22,3,15.0,36.0,01:27.4,180.494,1,Hamilton,Finished,2014,Hungarian Grand Prix,Mercedes,German
2177,22353,3,1,4,12.0,64.0,01:25.7,183.981,1,Rosberg,Finished,2014,Hungarian Grand Prix,Mercedes,German
2178,22395,1,1,1,25.0,29.0,01:28.0,236.975,1,Hamilton,Finished,2014,Italian Grand Prix,Mercedes,German
2179,22396,3,2,2,18.0,51.0,01:28.2,236.432,1,Rosberg,Finished,2014,Italian Grand Prix,Mercedes,German
